EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,DEVICE_SESSION_ID,UI_EVENT_TIMESTAMP,UI_EVENT_RELATIVE_TIMESTAMP,UI_ROOT_ACTIVITY_ID,USER_TYPE,CLIENT_ID,SESSION_KEY,LOGIN_KEY,CLIENT_GEO,CONNECTION_TYPE,APP_NAME,SDK_APP_VERSION,DEVICE_PLATFORM,DEVICE_MODEL,SDK_VERSION,BROWSER_NAME,BROWSER_VERSION,OS_NAME,OS_VERSION,PAGE_URL,PAGE_ENTITY_TYPE,PAGE_CONTEXT,PAGE_ENTITY_ID,SDK_APP_TYPE,DURATION,URL,START_TIME,INITIATOR_TYPE,NEXT_HOP_PROTOCOL,RENDER_BLOCKING_STATUS,WORKER_START,REDIRECT_START,REDIRECT_END,FETCH_START,DOMAIN_LOOKUP_START,DOMAIN_LOOKUP_END,CONNECT_START,SECURE_CONNECTION_START,CONNECT_END,REQUEST_START,RESPONSE_START,FIRST_INTERIM_RESPONSE_START,RESPONSE_END,TRANSFER_SIZE,ENCODED_BODY_SIZE,DECODED_BODY_SIZE,RESPONSE_STATUS,SERVER_REQUEST_ID,UI_THREAD_RESPONSE_DELAY,DOM_COMPLETE,DOM_CONTENT_LOADED_EVENT_START,DOM_CONTENT_LOADED_EVENT_END,DOM_INTERACTIVE,LOAD_EVENT_START,LOAD_EVENT_END,REDIRECT_COUNT,NAVIGATION_TYPE,UNLOAD_EVENT_START,UNLOAD_EVENT_END,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP
UiTelemetryNavigationTiming,202504260110334.00,c4d38002-ba25-432d-866b-d056b6dba87d,d98933c5-9c8e-4,56637207,cbe30e53-4616-48c1-8898-9eedf156f792,1745629818946.00,137,d4893bb1-8c7a-4490-b6a6-7fb449eaf08a,Standard,478327d3-d55b-43c9-b4e4-9e74e05b9fd2,626d8d15-63e3-4677,8f8c1dce-f935-4781,EU,5G,CustomApp,4.7,Android,Desktop,3.7,Safari,80.0.1638,Android,10.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,a188d39f-731e-412d-a91e-729c2aa4913b,Mobile,1109,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,0,20,40,57,78,95,106,137,152,175,188,209,226,3536,1368,1746,404,6fd00f8b-ada4-4cd5-b804-be01e7e01d93,115,1943,233,745,124,824,1257,1,reload,18,31,2025-04-26T01:10:33.456Z,53491559,138.204.208.16
UiTelemetryNavigationTiming,202504260110334.00,fa31d544-6d8c-4c48-ab4e-4efe10ec8447,ab8ac259-7255-4,54141361,81d358fe-92e2-49b6-91f4-b9587df8f2ba,1745629818946.00,401,52a0b56c-ec92-465f-a158-53157a88af16,Standard,95122fb9-1236-49ae-96d8-653b51dede1a,28be4f4d-a2a8-468a,952a0ffa-f2c1-440f,EU,4G,CustomApp,1.6,iOS,iPhone 13,1.4,Safari,91.0.3110,Android,12.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,693c1053-2d8e-41fd-b341-9c378fd239fa,Web,2300,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,7,11,31,54,78,88,113,127,155,171,193,212,236,4675,3385,1161,200,c399700f-a9c0-4217-9a6e-f384652e18b3,369,796,480,530,331,1049,1512,3,reload,11,39,2025-04-26T01:10:33.456Z,52398756,115.53.251.48
UiTelemetryNavigationTiming,202504260110334.00,f171b689-3bfe-4f07-aa46-e9c96d44f9a0,e41a3780-aabf-4,54586611,b9abc909-4af2-4dc1-a4d7-abe209487305,1745629818946.00,1620,e17b0aa2-916c-489f-949f-9a134cfe6636,Community,fae44236-2faa-4e94-8c3a-12994921e90a,fbe6ccc7-3592-4420,f534fcfc-5762-4859,US,5G,SalesforceApp,3.4,Android,Pixel 6,2.9,Firefox,88.0.4038,Android,13.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,cfa17965-d3dc-4f5c-aa94-b358fe554111,Web,2728,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,5,14,37,43,77,96,102,136,152,162,184,211,230,3963,3993,3717,404,831bb280-dab8-4e62-9e43-fe1e23680d8f,70,1090,231,741,369,1174,1201,3,navigate,26,49,2025-04-26T01:10:33.456Z,58238085,169.70.49.150
UiTelemetryNavigationTiming,202504260110334.00,96a52199-4f96-4624-9729-71f03c06e012,7e7ac61b-1797-4,59581869,bdd37fcc-e490-4d91-b9c3-5f6b99898d8c,1745629818946.00,8420,f755d464-2c44-48c4-970c-ad2308b2b688,Guest,11fddddc-fbbc-42c4-8de5-108891badb2d,105e2d53-28ee-4c41,a5cef944-cb59-4179,APAC,5G,CustomApp,2.6,Web,Pixel 6,2.6,Chrome,94.0.2207,Android,11.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,b2208c38-b300-4541-b9c1-7e4131450b75,Mobile,2167,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,5,18,22,41,68,91,120,132,151,166,197,211,232,1542,3850,2764,200,5b676ab6-5f66-4ee2-9940-61b91bcef81d,431,1507,411,571,312,856,1271,0,reload,27,39,2025-04-26T01:10:33.456Z,54290464,95.220.216.240
UiTelemetryNavigationTiming,202504260110334.00,124e7f1e-e6d9-4916-89d8-07abfdac8094,1a3f6da6-2220-4,58593924,8709f0e1-8a02-47fe-9a77-c95c6a824d5e,1745629818946.00,6120,f53ce16d-6019-42c6-9040-0bbfdc02ed95,Community,0f419b26-3487-4431-b36f-d0ff48b05819,39f6818a-6759-4f6c,59d2078d-c247-4e16,LATAM,4G,CustomApp,4,iOS,Galaxy S21,2.9,Chrome,110.0.4128,Android,14.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,4ac42eab-a07a-41fd-807b-03a11bdc8a44,Web,2335,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,1,10,39,52,72,97,104,124,159,179,185,214,228,2174,3770,4469,200,9c1231fe-3b28-4fed-b0a6-c3cf4457dcf5,383,1222,455,658,110,1111,1387,2,back_forward,12,60,2025-04-26T01:10:33.456Z,56034116,207.110.202.74
UiTelemetryNavigationTiming,202504260110334.00,a56f5cf3-2789-4a6e-a4f4-b3cb26fe537f,3e2008ce-9099-4,54202450,7e99a23f-0b5e-47df-a742-8e2d644738a4,1745629818946.00,5313,489a9648-32ea-4c8a-beb4-77b7039c0e33,Community,9223ac81-04b0-41b8-87eb-33e984685735,fa1f46a8-0668-4f98,7d29021e-54f2-41e0,LATAM,WiFi,CustomApp,1.2,Android,iPhone 13,3.1,Safari,120.0.3997,iOS,11.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,6b9a0236-ddf8-4772-ae5f-ca68852b8a13,Web,2773,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,9,16,34,47,65,100,109,138,144,170,181,210,233,1468,2403,1215,304,6031f347-5413-402f-8995-bc07ca395ecd,283,2737,403,652,326,1169,1245,5,back_forward,12,47,2025-04-26T01:10:33.456Z,55720162,22.38.154.193
UiTelemetryNavigationTiming,202504260110334.00,5347a5e6-5612-4652-8217-78ba40901368,c75b90f1-ddbf-4,53507066,2ad5de8b-6e2d-467d-a265-a134c9a5a994,1745629818946.00,9173,138083d0-ba24-4a62-8277-1ccdd7f572d7,Guest,cac1232c-b878-455f-82b4-3224e0df7711,aba7c8c3-b829-400b,ec9ffeab-07dd-401b,US,5G,SalesforceApp,1.5,Android,Galaxy S21,3.3,Safari,98.0.4650,iOS,11.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,3be05dc8-5624-491e-b7d5-7141a69fd938,Web,2686,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,3,14,29,57,71,92,101,138,151,171,200,211,222,1338,2218,3636,200,5253de8d-2fe2-44c9-91ab-146bd837227b,444,2880,245,559,262,825,1286,1,navigate,25,36,2025-04-26T01:10:33.456Z,58202906,144.78.235.70
UiTelemetryNavigationTiming,202504260110334.00,4619dcee-bace-4be3-8edc-1e71cf8aac74,7dbdd3f7-513b-4,54755089,17f02e25-7b36-443e-8a63-a2c8dbc61c49,1745629818946.00,353,b5408e12-e954-40af-9ec1-6501ec902e02,Community,651d8d9c-998e-4b7e-9fe7-2c81a6d44932,c64f4a61-ef2b-4fcc,3dbc277e-2db4-4e7c,EU,5G,CustomApp,3.9,Android,Desktop,1.9,Safari,80.0.2372,Windows,13,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,db7bfce5-9486-4d01-84ae-26f935189b20,Mobile,1562,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,9,18,39,59,67,96,115,140,142,171,194,213,231,2308,1042,2094,404,4e32bc78-a36c-46b8-8802-7a1147c87adb,176,2362,242,720,186,886,1332,2,navigate,30,49,2025-04-26T01:10:33.456Z,52040609,228.40.59.99
UiTelemetryNavigationTiming,202504260110334.00,66921310-bb07-488a-a800-1101d685290f,ccd0c733-903f-4,51267930,a1c451db-b3c6-4beb-b84b-2817de8e6abb,1745629818946.00,8944,4c9e2946-ea41-4b88-b100-1c30e96878e1,Community,9a55a5da-7c8a-4e58-9860-30544186c008,1d9158ca-f827-4727,51973c1d-9d81-47f5,LATAM,WiFi,SalesforceApp,4.1,iOS,Galaxy S21,2.4,Chrome,117.0.4108,macOS,15.3,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,f24b4635-2dc1-4a58-902d-3c3b80f09c1a,Web,2901,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,10,20,29,43,70,100,101,133,158,180,195,217,238,4772,4214,4613,200,196b49d7-1fa3-47ca-8a55-7ef621573ae0,85,1257,370,724,202,952,1595,4,reload,27,43,2025-04-26T01:10:33.456Z,59241700,81.235.57.86
UiTelemetryNavigationTiming,202504260110334.00,02a48f64-5a7f-472f-b8dd-dcd9d57533f2,caf0a9c4-e0dc-4,58398430,ef9658fc-c035-4749-9792-a2243eda2bf5,1745629818946.00,5286,6de15b73-bea2-4b5e-a4fe-ffb43da75d01,Guest,f9535380-cf1e-475a-a07e-be46e1c1a546,091956b0-618a-4f3e,10f1ec3e-39fb-4d89,EU,5G,SalesforceApp,2.2,Web,Pixel 6,2.1,Chrome,94.0.2861,macOS,14,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,b7fb50fc-5c8d-489b-adbe-6b66634bbca8,Web,1204,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,9,16,29,44,70,92,112,124,143,173,194,206,230,1541,4482,1606,304,7d3ef986-0908-4f92-a50c-c8d39e15508b,189,1854,299,781,308,1126,1574,1,navigate,19,38,2025-04-26T01:10:33.456Z,57339752,241.246.84.247
UiTelemetryNavigationTiming,202504260110334.00,28b84ab3-02f4-44d3-a122-bff93530f6be,da259707-821b-4,58957963,569aaa35-0f2d-4e31-b701-2dbda57fcd94,1745629818946.00,9665,a2f5a038-6936-4119-91a9-f18aa41d4b0a,Community,b18ba337-38fc-4e6c-944b-40dc1f189e3a,95f84b58-81de-4d8b,67296ab3-9f7c-494f,EU,WiFi,CustomApp,2.6,iOS,Desktop,3.5,Edge,84.0.2092,macOS,15.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,ff3f5cb7-044a-436e-8897-04c82d27c3c9,Mobile,2566,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,4,12,37,50,70,87,103,137,160,180,188,205,240,4418,4044,1550,304,cc605a22-d2a5-4fd6-9697-3654e107a31f,331,868,319,600,118,849,1505,1,navigate,25,55,2025-04-26T01:10:33.456Z,58423109,52.153.43.115
UiTelemetryNavigationTiming,202504260110334.00,7a3d3f50-f3f2-4d31-932d-c08b19ba0e79,81002c66-b440-4,51406742,e20598e3-ea76-4194-9704-00227bc449dd,1745629818946.00,9148,0690feeb-f3a3-4563-bbdc-d83d0493dc38,Guest,b220c597-54f7-4d10-91a9-3e64ab455ef7,5012befe-689f-40b1,200b51e7-3a9c-4a6d,EU,5G,SalesforceApp,5.1,Web,Galaxy S21,3,Safari,94.0.2714,macOS,12.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,5a714877-fd79-4165-adbc-63993d4acd33,Web,1148,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,4,20,33,58,67,85,118,134,150,180,194,206,222,3698,2477,4044,200,d12387c7-185f-4eb4-9aac-0601b1b5b2a6,152,1596,238,687,290,1067,1382,3,navigate,20,57,2025-04-26T01:10:33.456Z,57554338,63.206.29.182
UiTelemetryNavigationTiming,202504260110334.00,b5c05d2e-4ce4-4406-bbc1-39f198b40590,24ad78db-6a5e-4,55742375,3bf73ab9-f3a5-4f72-9a60-05ecde6ef747,1745629818946.00,2700,962f4850-7963-40b3-97d1-7c3807a141ad,Community,5bfbb440-bb2c-419d-9cad-f55e727c356e,60a8756b-e3fa-43f9,9254c6a7-b168-493f,APAC,4G,SalesforceApp,3,iOS,iPhone 13,3.5,Firefox,100.0.2117,macOS,14.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,865f2c36-e4fb-4296-96e0-c8bb29a974cf,Web,1901,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,7,10,31,44,68,93,111,137,155,180,194,214,237,4558,956,1610,304,4abbd6f8-cdcc-4e59-9c94-2ac7b0ab9437,192,2358,363,645,288,1015,1393,2,reload,21,36,2025-04-26T01:10:33.456Z,54924676,49.247.55.3
UiTelemetryNavigationTiming,202504260110334.00,b4adfb1f-2764-4db8-8a01-1d118567e180,c6f3217f-ddfc-4,58439317,d9b7d011-b8c7-4f1f-8d76-feb58165a43d,1745629818946.00,7475,7fcb39eb-31a9-407c-b6e0-a2cd74fb9797,Guest,c1eecfad-c93b-4194-944d-22d60430f462,620a6259-8c00-42df,ac1fc80c-93ac-4195,LATAM,4G,CustomApp,2.6,iOS,iPhone 13,2,Edge,107.0.4152,iOS,13.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,47dd8486-19bd-4641-8cf8-d32a3f24c72f,Web,1240,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,9,15,32,42,69,87,107,136,145,161,195,206,222,2188,2053,4330,200,7569a9c3-8e92-421a-a747-fffcd86c4926,449,2402,307,698,144,1067,1387,1,reload,25,59,2025-04-26T01:10:33.456Z,54099092,19.203.18.214
UiTelemetryNavigationTiming,202504260110334.00,b839b0a9-82ce-4fb5-9e0c-e959d77d826b,8bd8d80b-4f8b-4,51149523,d0138304-b28d-44bc-bc6f-07dd664084f0,1745629818946.00,2390,d4d19f8c-c03c-4b7d-b30c-58446692d41f,Standard,725455dd-26a0-41e1-afa0-2e107ae62155,7da1a243-08e1-43a1,ba1c6e2b-3d93-43fa,US,5G,CustomApp,1.8,Android,iPhone 13,1.4,Chrome,96.0.3002,Windows,14.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,51ec7a5b-e785-4a8c-b043-5b2c2981fc25,Mobile,2853,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,0,16,31,51,64,95,115,121,146,170,195,211,223,3896,1103,1889,304,506d3389-31c0-4e66-a75f-11c3a3a31adb,275,2817,316,740,357,1150,1357,0,reload,24,42,2025-04-26T01:10:33.456Z,51890260,40.7.72.48
UiTelemetryNavigationTiming,202504260110334.00,0a19ae12-19fb-4815-b9d2-49eea0977d4e,5fa76159-daf9-4,57847622,6078057d-8656-4287-8500-2613788cccc5,1745629818946.00,3581,ee3dc435-1c1d-4afa-b8e5-903e17bcd0bb,Guest,6dd812f1-1754-4662-9593-6034d114081f,197b5fa6-395c-4d69,a5dbd397-a71c-4a67,APAC,WiFi,CustomApp,4.2,iOS,Galaxy S21,3,Chrome,100.0.3216,iOS,14.2,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,7ff303be-356e-42b7-aa84-acb4827a7b2d,Web,1767,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,4,16,36,48,78,93,106,129,142,167,191,219,235,3910,3638,3073,404,02bc79a8-1be5-46e5-8640-cb8062aa58ca,489,1311,285,641,185,845,1487,4,back_forward,16,57,2025-04-26T01:10:33.456Z,52499495,83.183.149.245
UiTelemetryNavigationTiming,202504260110334.00,bad6245a-7f73-4d11-9df6-5ffcc495bab0,052f548d-1f94-4,59249733,ca8972af-ceaa-45a7-86e5-df621c9fdf0d,1745629818946.00,131,624f673c-463c-4110-8716-188fa416cfe2,Guest,2b4e352f-faf0-45f9-9e9b-a5c5ba70619d,b5a8dd00-506e-42cf,7af637b1-7b14-4c27,LATAM,WiFi,CustomApp,4.1,Android,Pixel 6,1.2,Safari,112.0.2685,Linux,11.3,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,c94d4709-c030-4c92-a979-43eafdfddd6f,Web,2353,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,5,13,21,45,78,99,109,138,151,175,197,218,234,3222,3988,2145,200,2384398f-1335-486e-81f2-7fd6ac8ccb43,210,1523,420,758,211,1082,1465,4,reload,28,35,2025-04-26T01:10:33.456Z,54666431,214.48.188.46
UiTelemetryNavigationTiming,202504260110334.00,e34e734f-f93b-44df-965d-841b1e92aa26,bcf850be-4cc5-4,51144314,b10435a8-7f41-4b98-b2d0-438860821590,1745629818946.00,3457,798280b5-90d4-4986-a79d-837698795aaa,Guest,f44dc78e-be91-4b6b-8714-436d9ae1d509,2be5a340-27fd-4b79,03409a16-7c13-4c43,EU,5G,SalesforceApp,2.9,Web,iPhone 13,3.1,Safari,94.0.4760,Linux,14.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,6a634d58-d046-4f6b-b29b-0c514dfd8618,Mobile,910,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,0,10,28,50,80,92,110,130,148,174,186,204,232,1170,2515,2564,200,ef008fa0-1694-41f0-86ad-57d0825f1e5f,266,2585,244,698,298,881,1242,3,navigate,18,54,2025-04-26T01:10:33.456Z,53271900,254.10.189.53
UiTelemetryNavigationTiming,202504260110334.00,20bdd313-57da-4456-a93b-68620763d687,4bfcf8b8-e904-4,57272022,b036b981-50ef-4996-a881-283da5b68168,1745629818946.00,2088,e161abb8-21d7-44b2-a8b4-6cace9632f72,Community,bcbb580b-87eb-4164-82c2-335b9efca671,c3d9aa44-72d6-497a,699899fc-2a6d-408b,EU,4G,SalesforceApp,2.4,iOS,iPhone 13,3.1,Safari,101.0.4781,Linux,10.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,dc600017-b5ae-4d41-ba6e-008767e2c0c1,Web,134,https://mydomain.lightning.force.com,0.0,navigation,h2,non-blocking,5,17,39,58,75,97,104,127,149,169,187,218,222,1043,1992,3949,304,c184896a-541c-434c-aa6f-ce78f5152fa6,292,2081,212,578,131,895,1272,5,back_forward,20,53,2025-04-26T01:10:33.456Z,54867603,36.110.75.164
UiTelemetryNavigationTiming,202504260110334.00,bd4f5793-088f-490c-b89e-b388f3072211,3dff8e96-f0ce-4,51066123,527f4e2f-b372-4180-96d7-eda003d6e590,1745629818946.00,9138,ae1dd3b3-ca6e-436d-85e8-119ddcf93a12,Standard,8eedd100-b6f2-42bc-a02a-b810b328f607,170dde0c-ccbb-4ede,e4ea4297-3c67-41e9,US,4G,SalesforceApp,3.8,Web,Pixel 6,1.9,Firefox,87.0.3090,macOS,13.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,d7064880-8a62-4e1b-aa1a-3fcd5143a874,Mobile,681,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,2,18,40,53,63,87,108,139,158,174,186,201,222,2588,1696,1089,200,2e2b064a-2d95-496b-bb33-fd66a5de30a9,238,1074,486,701,277,1094,1329,5,back_forward,15,54,2025-04-26T01:10:33.456Z,57247003,85.203.165.192
UiTelemetryNavigationTiming,202504260110334.00,13287419-2bbb-4aa4-81f6-58cad3b13623,0e9de908-c4b3-4,52344798,0152a0c7-642a-40f0-a2b4-9e00595b3b6d,1745629818946.00,8980,29655640-c51e-472d-b5d1-286322c46f64,Guest,a5f1c496-8085-4f35-830b-b410855137b4,9bbbe14a-3ea4-41a6,b7fc30a3-dafb-45bd,EU,WiFi,CustomApp,3.9,Android,Pixel 6,2.3,Chrome,90.0.1709,Linux,14.1,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,b0031eca-2acf-48e8-ad0b-a12320164973,Mobile,2145,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,6,10,30,43,77,95,110,137,141,177,185,217,231,2323,3996,1233,304,1d7018d0-d8bc-43bf-ac0a-aca0e6893746,414,1760,481,514,101,1023,1319,2,back_forward,11,42,2025-04-26T01:10:33.456Z,52191230,69.221.38.49
UiTelemetryNavigationTiming,202504260110334.00,ee350f60-a958-4508-8d1e-0f6c4f67ecc3,5f081a12-5267-4,56911649,2756da1d-ebbe-4cef-b4fa-b14a095518fd,1745629818946.00,8356,24e56d6e-34e6-4ba0-b6f2-ebed95bdbd1a,Community,88d1b50a-29b3-4e8a-94d0-4093febbdf77,7e3a460d-3ec6-4143,887cc838-3fc8-4770,LATAM,4G,CustomApp,4.8,Android,Galaxy S21,1.6,Safari,86.0.4211,Linux,13.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,7c7ad147-a742-47af-80b4-a203df930bf6,Web,1408,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,4,14,25,44,64,93,117,138,152,171,181,204,223,2983,1036,3062,304,bdbffd67-2546-4799-ad8a-41ac7cada00f,331,996,394,506,310,1149,1312,5,navigate,30,56,2025-04-26T01:10:33.456Z,54809955,144.117.240.61
UiTelemetryNavigationTiming,202504260110334.00,979f7f8f-9109-42fc-9f65-a965bed6ae05,faf7b914-5f78-4,57235501,b9275118-0881-4249-8c6e-73891a7f4830,1745629818946.00,1403,ac11a7d6-8df1-4a80-b7d8-5a305b1d8a0c,Community,1242ca5a-02fe-4f6c-abea-46906218a1a8,e613bb7a-824e-4ed1,de04fea7-7b6c-4fef,LATAM,4G,SalesforceApp,5.4,Android,iPhone 13,1.4,Firefox,98.0.3353,Windows,10,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,4cd3bebf-5fcb-4dc9-b938-dbb2f469c2ef,Mobile,2815,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,1,19,23,57,67,85,103,131,152,170,187,213,239,4054,3172,1965,304,a4d60cc1-ba30-4ec5-90a1-2758f8d97eae,296,1893,363,516,314,864,1506,4,reload,15,44,2025-04-26T01:10:33.456Z,55900481,246.209.164.232
UiTelemetryNavigationTiming,202504260110334.00,1107a451-307a-4ac5-9de7-4923bffb0d83,a73dfa38-7e80-4,56485448,2c407b0c-1081-4d9e-878f-c3218f8b55e3,1745629818946.00,3757,95a46809-2c37-440b-ac55-00a2d05865df,Guest,ae40affd-01ce-47df-a7dd-553b4525b40c,3357c52c-ff99-41f4,d024e0f0-d71c-45f5,LATAM,4G,SalesforceApp,5.7,Web,Desktop,3.9,Chrome,95.0.3970,macOS,13.5,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,44a5f592-f5de-48eb-8cde-419c2c5196d5,Web,1022,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,blocking,6,18,28,53,69,89,107,131,145,164,182,219,232,1610,2946,1470,304,ab2a0893-6df9-4add-8481-d3e6fdb2d209,72,597,409,518,255,941,1219,2,navigate,23,49,2025-04-26T01:10:33.456Z,57721397,236.241.112.20
UiTelemetryNavigationTiming,202504260110334.00,490062c0-ad32-461f-9204-6164a05eb7fa,e04abd1d-5c6a-4,52974061,cbda0ae7-b240-4e70-9884-cc0898a5ac98,1745629818946.00,7322,c69f18f3-8b98-4627-93ad-b5220df68a6a,Community,0585b2dd-0d36-4e62-bc93-72106212384b,1dcd50cb-2444-43be,447df8fe-6bbd-4c48,US,WiFi,CustomApp,5,Web,Pixel 6,2.6,Firefox,101.0.1531,Windows,11,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,b42fc283-e6c9-4b48-8be7-8a576c03a16c,Mobile,2542,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,10,14,37,50,73,81,120,135,158,173,192,205,230,1812,1461,1665,304,bd471e87-73fe-472b-bd45-eab954a3a32a,406,638,486,779,393,1192,1266,0,reload,13,54,2025-04-26T01:10:33.456Z,56808107,159.141.54.250
UiTelemetryNavigationTiming,202504260110334.00,064e728b-daa0-418e-bd94-9371842954e0,b69af24d-2245-4,55893656,2f5aee86-1a9a-429d-873c-0697929497be,1745629818946.00,9023,c97fed92-84dc-4cd4-b9ff-bf6292091958,Standard,f164d937-2927-4ab4-9f8b-c39bcdb0b84d,ff4cf0e7-da5f-40c5,e067048c-9185-46e0,APAC,WiFi,CustomApp,3.5,Web,iPhone 13,3.2,Edge,107.0.3984,Windows,13,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,866d3b68-966d-42bd-a5f0-645247c3d19d,Mobile,2913,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,3,12,24,54,66,87,115,134,144,166,199,220,236,1274,1523,1290,200,90b68a97-0a3c-4667-baa7-9424c45c18d1,69,1996,200,559,236,1126,1500,5,back_forward,12,31,2025-04-26T01:10:33.456Z,59564022,207.122.203.16
UiTelemetryNavigationTiming,202504260110334.00,188d3b98-b49e-4a48-b71d-2684a35ddf52,4b5a7517-caa8-4,55439493,5b3794df-54b6-4f70-9161-bc1970d0952a,1745629818946.00,9629,17ce96c3-693c-4639-bbe7-1ed7a0888f5f,Standard,76218560-7765-48ef-96b2-fd7c8b7039d0,998ab56c-1a21-4283,22731af1-99fe-4a4d,LATAM,4G,SalesforceApp,2.8,Android,Galaxy S21,3,Edge,86.0.2147,iOS,12.4,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,8d7401af-d044-48b4-80b2-b31f25e40c26,Web,1461,https://mydomain.lightning.force.com,0.0,navigation,http/1.1,non-blocking,3,11,26,55,65,99,113,133,155,169,195,204,236,2283,1734,4267,304,3d1ed3a5-4b43-4d74-b9ad-ef0575d74088,410,838,250,544,369,1133,1564,5,back_forward,15,60,2025-04-26T01:10:33.456Z,51348205,243.213.71.72
UiTelemetryNavigationTiming,202504260110334.00,b131964c-20ea-40b6-bd18-6a3bb952e109,5df3a6d1-9e04-4,57487947,f3af078d-123a-4896-9d7a-bf7311b38807,1745629818946.00,7414,cea68fdb-93dd-4cdc-829e-3fcf11f24c85,Community,f725a7f1-4a7d-4545-9efe-c6d0530e0392,95925d24-3a91-4dad,029a36ca-8b5c-493d,US,WiFi,SalesforceApp,1.3,iOS,Galaxy S21,1.3,Firefox,114.0.2246,Android,10.3,https://mydomain.lightning.force.com/lightning/page/home,HomePage,LightningApp,fd6cfddd-43a9-46c3-95b6-80d67b6d9537,Mobile,2381,https://mydomain.lightning.force.com,0.0,navigation,h2,blocking,6,20,32,41,73,97,107,134,154,179,194,202,229,4271,4005,3973,304,01103f51-e55c-4db2-8270-99ce775d6f2a,335,1811,358,677,213,809,1217,4,back_forward,27,48,2025-04-26T01:10:33.456Z,58405067,56.160.10.122
